filename,class,total_points,ground_points,area_m2,area_km2,density_total_per_m2,density_ground_per_m2,ground_fraction,classification_histogram,returns_histogram,number_of_returns_histogram,n_withheld,n_synthetic,z_quantiles,intensity_quantiles,scan_angle_stats,mean_scan_angle,max_scan_angle
CON_A01_2015_LAS_190.laz,CON_A01,18106318,417529,249990.0001001071,0.2499900001001071,72.42816909776161,1.670182806643477,0.023059851262967987,"{2: 417529, 3: 1733753, 4: 2712957, 5: 13242079}","{1: 9909520, 2: 8196798}","{1: 4125559, 2: 11570282, 3: 2410477}",0,0,[ 96.69 104.77 111.24 139.02 181.71 204.07 223.65],[1.000e+00 5.000e+00 1.000e+01 1.900e+01 2.959e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_184.laz,CON_A01,16928600,414034,249990.0001001071,0.2499900001001071,67.71710865723044,1.6562022474267066,0.02445766336259348,"{2: 414034, 3: 1778922, 4: 2084617, 5: 12651027}","{1: 9255468, 2: 7673132}","{1: 3753502, 2: 11009243, 3: 2165855}",0,0,[106.37 117.54 121.77 138.2  159.41 163.93 174.27],[1.000e+00 4.000e+00 9.000e+00 1.700e+01 4.089e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_153.laz,CON_A01,16609085,261930,249990.0001001071,0.2499900001001071,66.43899753329727,1.0477619100568487,0.01577028475680629,"{2: 261930, 3: 829654, 4: 1456502, 5: 14060999}","{1: 9393949, 2: 7215136}","{1: 4181238, 2: 10426471, 3: 2001376}",0,0,[ 87.88  96.2  104.84 131.55 149.72 155.23 165.99],[1.000e+00 4.000e+00 1.000e+01 1.800e+01 4.089e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_147.laz,CON_A01,47075697,338336,249990.0001001071,0.2499900001001071,188.31032033740868,1.3533981353834763,0.0071870629977077135,"{2: 338336, 3: 1496377, 4: 3352103, 5: 41888881}","{1: 22215202, 2: 24860495}","{1: 7517456, 2: 29391056, 3: 10167185}",0,0,[104.39 114.57 121.74 148.9  183.99 198.49 221.64],[1.000e+00 6.000e+00 1.500e+01 4.000e+01 4.091e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_25.laz,CON_A01,18180300,249041,249990.0001001071,0.2499900001001071,72.72410893523661,0.9962038477550018,0.01369839881630116,"{2: 249041, 3: 680328, 4: 1002817, 5: 16248114}","{1: 9639004, 2: 8541296}","{1: 3686068, 2: 11911462, 3: 2582770}",0,0,[116.86 123.54 131.52 149.98 165.09 169.36 177.34],[1.000e+00 4.000e+00 9.000e+00 1.700e+01 2.048e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_31.laz,CON_A01,24288201,483137,249990.0001001071,0.2499900001001071,97.15669022870485,1.9326253042382915,0.019891839663217545,"{2: 483137, 3: 2909102, 4: 3620242, 5: 17275720}","{1: 10752837, 2: 13535364}","{1: 3016250, 2: 15476107, 3: 5795844}",0,0,[185.58 188.55 194.05 208.09 221.34 226.01 237.02],[1.00e+00 8.00e+00 2.40e+01 5.30e+01 4.09e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_19.laz,CON_A01,579349,10567,23550.76889989886,0.02355076889989886,24.60000361187732,0.44869023363586996,0.0182394377137097,"{2: 10567, 3: 17901, 4: 17654, 5: 533227}","{1: 345978, 2: 233371}","{1: 172083, 2: 348393, 3: 58873}",0,0,[148.72 157.83 163.87 183.16 201.69 208.78 216.85],[ 1.  4.  9. 17. 48.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_18.laz,CON_A01,19445669,564685,249990.0001001071,0.2499900001001071,77.78578740034837,2.2588303523095923,0.029039114056708462,"{2: 564685, 3: 2731916, 4: 2966833, 5: 13182235}","{1: 10862031, 2: 8583638}","{1: 4892699, 2: 11940289, 3: 2612681}",0,0,[109.7  112.56 115.79 141.87 163.03 168.33 179.68],[1.000e+00 5.000e+00 9.000e+00 1.800e+01 4.089e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_30.laz,CON_A01,15822030,568485,249990.0001001071,0.2499900001001071,63.29065160072065,2.2740309603278264,0.03592996600309821,"{2: 568485, 3: 2616124, 4: 2781655, 5: 9855766}","{1: 9188861, 2: 6633169}","{1: 4386614, 2: 9604854, 3: 1830562}",0,0,[101.04 102.21 104.86 124.04 147.82 154.17 408.43],[1.00e+00 5.00e+00 1.00e+01 1.80e+01 4.09e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_24.laz,CON_A01,20280970,303360,249990.0001001071,0.2499900001001071,81.12712505251649,1.213488539055647,0.01495786444139506,"{2: 303360, 3: 824916, 4: 1106459, 5: 18046235}","{1: 10619006, 2: 9661964}","{1: 3996724, 2: 13243368, 3: 3040878}",0,0,[113.8  124.77 131.69 165.16 190.86 197.98 211.18],[  1.   4.   9.  18. 365.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_146.laz,CON_A01,22098653,354507,249990.0001001071,0.2499900001001071,88.39814789051849,1.4180847228210713,0.016042018488638198,"{2: 354507, 3: 1411226, 4: 1636513, 5: 18696407}","{1: 11370649, 2: 10728004}","{1: 4198814, 2: 14337596, 3: 3562243}",0,0,[122.67 125.62 130.08 148.66 166.43 172.15 179.84],[1.000e+00 4.000e+00 1.000e+01 1.900e+01 4.087e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_152.laz,CON_A01,31320029,389412,249990.0001001071,0.2499900001001071,125.28512735492647,1.5577103077885601,0.012433321820998313,"{2: 389412, 3: 1530648, 4: 3534037, 5: 25865932}","{1: 13275195, 2: 18044834}","{1: 3381724, 2: 19778934, 3: 8159371}",0,0,[130.56 133.95 142.02 175.61 231.05 241.96 255.57],[1.000e+00 8.000e+00 2.300e+01 5.700e+01 4.086e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_185.laz,CON_A01,24727032,312518,249990.0001001071,0.2499900001001071,98.91208444377054,1.2501220043795909,0.012638718629878426,"{2: 312518, 3: 1070128, 4: 1879171, 5: 21465215}","{1: 10929744, 2: 13797288}","{1: 3143170, 2: 15584324, 3: 5999538}",0,0,[ 89.18  98.09 106.69 180.65 242.49 254.56 271.59],[1.000e+00 8.000e+00 2.400e+01 5.900e+01 4.091e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_191.laz,CON_A01,6187912,110995,192061.49119995878,0.19206149119995877,32.218389857015374,0.5779138717841207,0.01793739148197324,"{2: 110995, 3: 301598, 4: 559100, 5: 5216219}","{1: 3472309, 2: 2715603}","{1: 1569138, 2: 3807996, 3: 810778}",0,0,[178.   182.96 189.24 213.28 238.36 244.41 254.52],[  1.   4.  10.  19. 420.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_188.laz,CON_A01,1822970,287084,96780.12519998073,0.09678012519998073,18.836202125520323,2.96635284782683,0.1574814725420605,"{2: 287084, 3: 852918, 4: 307600, 5: 375368}","{1: 1506949, 2: 316021}","{1: 1273184, 2: 477970, 3: 71816}",0,0,[108.93 112.22 115.67 125.31 132.62 133.94 140.1 ],[ 1. 10. 19. 24. 56.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_177.laz,CON_A01,23306767,360211,249990.0001001071,0.2499900001001071,93.23079719455552,1.4409016354884416,0.015455210926509026,"{2: 360211, 3: 1417050, 4: 2944173, 5: 18585333}","{1: 11137588, 2: 12169179}","{1: 4101145, 2: 14077263, 3: 5128359}",0,0,[131.83 140.81 147.71 180.27 261.67 276.3  291.37],[1.000e+00 8.000e+00 2.500e+01 5.600e+01 3.372e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_163.laz,CON_A01,17864822,334576,249990.0001001071,0.2499900001001071,71.46214645724281,1.3383575337654343,0.018728202273719827,"{2: 334576, 3: 990709, 4: 1220551, 5: 15318986}","{1: 9498502, 2: 8366320}","{1: 3697524, 2: 11601021, 3: 2566277}",0,0,[ 55.42 118.98 125.28 150.34 182.63 194.96 209.11],[  1.   4.   9.  16. 787.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_201.laz,CON_A01,25480874,292349,249990.0001001071,0.2499900001001071,101.92757306210778,1.1694427772428115,0.011473272070651894,"{2: 292349, 3: 757814, 4: 1099330, 5: 23331381}","{1: 12783621, 2: 12697253}","{1: 4733837, 2: 16126252, 3: 4620785}",0,0,[122.38 145.14 157.04 195.12 241.05 250.88 261.76],[1.000e+00 5.000e+00 1.100e+01 2.300e+01 4.089e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_215.laz,CON_A01,36092042,694068,249990.0001001071,0.2499900001001071,144.37394289990456,2.7763830542104255,0.01923049962094137,"{2: 694068, 3: 7396690, 4: 7855386, 5: 20145898}","{1: 23044773, 2: 13047269}","{1: 14173728, 2: 17735303, 3: 4183011}",0,0,[ 79.54  83.35  85.67 104.87 127.67 131.96 138.5 ],[1.000e+00 8.000e+00 1.700e+01 3.900e+01 4.091e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_29.laz,CON_A01,17713427,386621,249990.0001001071,0.2499900001001071,70.85654223331636,1.5465458612151677,0.021826437086397792,"{2: 386621, 3: 1580534, 4: 1880240, 5: 13866032}","{1: 9388583, 2: 8324844}","{1: 3597285, 2: 11582168, 3: 2533974}",0,0,[ 96.74 118.77 131.58 149.77 167.14 172.4  181.89],[ 1.  4.  9. 18. 59.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_15.laz,CON_A01,8157354,299628,229064.8380003834,0.2290648380003834,35.61155029820136,1.3080488590723753,0.03673102822312235,"{2: 299628, 3: 1776271, 4: 1720414, 5: 4361041}","{1: 4931074, 2: 3226280}","{1: 2479541, 2: 4903697, 3: 774116}",0,0,[ 85.73  88.22  89.98 103.05 121.09 126.35 133.91],[  1.   5.  11.  17. 307.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_14.laz,CON_A01,1655972,26195,54671.95800007399,0.05467195800007399,30.28923895496406,0.47913045294563167,0.015818504177606867,"{2: 26195, 3: 57221, 4: 101081, 5: 1471475}","{1: 941256, 2: 714716}","{1: 416553, 2: 1049770, 3: 189649}",0,0,[106.04 107.52 110.59 124.47 143.22 147.87 156.91],[ 1.  4.  9. 16. 49.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_28.laz,CON_A01,31087741,342839,249990.0001001071,0.2499900001001071,124.35593818773185,1.3714108558850835,0.011028109118639402,"{2: 342839, 3: 1428285, 4: 3799690, 5: 25516927}","{1: 13843398, 2: 17244343}","{1: 4231507, 2: 19216972, 3: 7639262}",0,0,[134.49 143.58 154.8  215.7  281.86 305.86 331.45],[1.000e+00 9.000e+00 3.000e+01 7.300e+01 2.413e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_214.laz,CON_A01,3292909,110350,105894.42720021309,0.1058944272002131,31.09615007194046,1.042075611697326,0.03351140283560827,"{2: 110350, 3: 561545, 4: 1032362, 5: 1588652}","{1: 2068327, 2: 1224582}","{1: 1129282, 2: 1876009, 3: 287618}",0,0,[ 90.8   98.1  104.42 122.04 138.06 144.13 160.08],[ 1.  6. 13. 20. 55.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_200.laz,CON_A01,31268650,306636,249990.0001001071,0.2499900001001071,125.07960313403993,1.2265930632313666,0.009806499481109674,"{2: 306636, 3: 1034828, 4: 1872148, 5: 28055038}","{1: 12617236, 2: 18651414}","{1: 2789360, 2: 19761894, 3: 8717396}",0,0,[177.43 184.75 194.85 229.68 262.55 269.74 283.43],[1.000e+00 7.000e+00 2.200e+01 5.800e+01 4.087e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_162.laz,CON_A01,29237245,241210,249990.0001001071,0.2499900001001071,116.95365809949242,0.9648785947574254,0.008250093331297118,"{2: 241210, 3: 679193, 4: 1448498, 5: 26868344}","{1: 12761807, 2: 16475438}","{1: 3655621, 2: 18449450, 3: 7132174}",0,0,[149.34 161.04 170.15 200.7  233.92 246.92 263.64],[1.000e+00 6.000e+00 1.700e+01 4.900e+01 4.091e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_176.laz,CON_A01,24249150,272495,249990.0001001071,0.2499900001001071,97.00047998035747,1.0900236005075439,0.011237301101275715,"{2: 272495, 3: 737412, 4: 1229853, 5: 22009390}","{1: 11493861, 2: 12755289}","{1: 3830547, 2: 15329873, 3: 5088730}",0,0,[183.47 188.24 194.3  220.96 252.16 261.41 277.74],[1.000e+00 5.000e+00 1.400e+01 3.300e+01 3.709e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_189.laz,CON_A01,19182350,287893,249990.0001001071,0.2499900001001071,76.73246926804487,1.1516180642614298,0.015008223705646076,"{2: 287893, 3: 769417, 4: 915636, 5: 17209404}","{1: 9949983, 2: 9232367}","{1: 3699545, 2: 12501320, 3: 2981485}",0,0,[111.4  116.3  121.84 144.97 192.8  202.8  216.56],[  1.   4.   9.  17. 166.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_148.laz,CON_A01,2579229,45262,107042.10299995034,0.10704210299995033,24.095462698459844,0.42284296301634694,0.01754865504381348,"{2: 45262, 3: 70069, 4: 104214, 5: 2359684}","{1: 1470048, 2: 1109181}","{1: 648215, 2: 1642929, 3: 288085}",0,0,[172.74 175.91 181.44 198.76 213.64 216.89 224.52],[  1.   4.   9.  16. 110.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_160.laz,CON_A01,21682629,423641,249990.0001001071,0.2499900001001071,86.73398532468224,1.694631784592805,0.019538267246098247,"{2: 423641, 3: 1793037, 4: 1790806, 5: 17675145}","{1: 12058938, 2: 9623691}","{1: 5513017, 2: 13085374, 3: 3084238}",0,0,[-14.43 127.92 130.87 151.63 179.49 187.7  203.48],[1.00e+00 5.00e+00 1.00e+01 1.80e+01 1.12e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_216.laz,CON_A01,3908662,127120,171466.36320030192,0.17146636320030192,22.795503019061627,0.741369896855526,0.032522638181556755,"{2: 127120, 3: 354008, 4: 364249, 5: 3063285}","{1: 2373545, 2: 1535117}","{1: 1254560, 2: 2236979, 3: 417123}",0,0,[177.19 180.3  183.48 198.14 213.3  217.16 227.59],[1.000e+00 4.000e+00 1.000e+01 1.800e+01 4.088e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_202.laz,CON_A01,19514879,370103,249990.0001001071,0.2499900001001071,78.06263847428048,1.4804712182559074,0.018965170114557204,"{2: 370103, 3: 1298425, 4: 1225388, 5: 16620963}","{1: 9965522, 2: 9549357}","{1: 3495295, 2: 12940684, 3: 3078900}",0,0,[102.36 107.35 114.87 138.94 160.33 166.91 177.98],[1.000e+00 4.000e+00 8.000e+00 1.600e+01 4.089e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_16.laz,CON_A01,23486261,307566,249990.0001001071,0.2499900001001071,93.94880191445681,1.230313212035829,0.01309557106599471,"{2: 307566, 3: 1159101, 4: 2259224, 5: 19760370}","{1: 10787274, 2: 12698987}","{1: 3511351, 2: 14567689, 3: 5407221}",0,0,[ 91.53  93.51  97.96 136.1  176.01 196.75 219.66],[1.000e+00 7.000e+00 2.100e+01 4.900e+01 1.643e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_17.laz,CON_A01,10196807,215368,203617.1808000358,0.2036171808000358,50.078323253153535,1.0577103521117122,0.02112112154324388,"{2: 215368, 3: 2264978, 4: 3113720, 5: 4602741}","{1: 6777285, 2: 3419522}","{1: 4594116, 2: 4364237, 3: 1238454}",0,0,[ 85.3   87.65  88.12 106.33 188.01 202.22 222.42],[1.000e+00 1.200e+01 3.100e+01 5.700e+01 3.355e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_203.laz,CON_A01,14093127,260059,249990.0001001071,0.2499900001001071,56.37476296794466,1.0402776106878708,0.01845289551424606,"{2: 260059, 3: 713300, 4: 843653, 5: 12276115}","{1: 7728310, 2: 6364817}","{1: 3245453, 2: 8962427, 3: 1885247}",0,0,[107.07 113.93 118.45 135.93 150.71 156.14 167.29],[  1.   4.   9.  17. 212.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_217.laz,CON_A01,32978962,301270,249990.0001001071,0.2499900001001071,131.92112479216672,1.2051282046456182,0.009135217779140533,"{2: 301270, 3: 906722, 4: 1690445, 5: 30080525}","{1: 12877830, 2: 20101132}","{1: 2571717, 2: 20626314, 3: 9780931}",0,0,[219.07 253.16 286.44 341.08 398.65 415.71 430.34],[1.000e+00 9.000e+00 3.400e+01 1.020e+02 1.779e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_175.laz,CON_A01,478359,8812,15348.090100113779,0.015348090100113778,31.167330715399814,0.5741430981001783,0.018421311190967453,"{2: 8812, 3: 27999, 4: 40313, 5: 401235}","{1: 250003, 2: 228356}","{1: 84403, 2: 325715, 3: 68241}",0,0,[107.45 112.46 115.44 127.85 139.5  141.22 145.36],[ 1.  4.  8. 15. 55.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_161.laz,CON_A01,25367160,423440,249990.0001001071,0.2499900001001071,101.47269886732214,1.6938277524318406,0.016692448031234083,"{2: 423440, 3: 2013030, 4: 3917272, 5: 19013418}","{1: 11331450, 2: 14035710}","{1: 3304675, 2: 16066281, 3: 5996204}",0,0,[130.64 146.95 159.97 206.23 239.68 250.51 767.96],[1.000e+00 8.000e+00 2.500e+01 5.700e+01 4.091e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_149.laz,CON_A01,27286642,286871,249990.0001001071,0.2499900001001071,109.15093399365261,1.1475299007365258,0.010513239408498855,"{2: 286871, 3: 722121, 4: 1399165, 5: 24878485}","{1: 11214312, 2: 16072330}","{1: 2687443, 2: 17064031, 3: 7535168}",0,0,[155.63 176.83 194.5  235.76 311.21 340.06 367.6 ],[1.000e+00 8.000e+00 2.500e+01 6.800e+01 4.091e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_165.laz,CON_A01,10195348,155347,249990.0001001071,0.2499900001001071,40.7830233046015,0.6214128562654192,0.015237047327859726,"{2: 155347, 3: 396602, 4: 695961, 5: 8947438}","{1: 5145506, 2: 5049842}","{1: 1828477, 2: 6635353, 3: 1731518}",0,0,[142.86 145.75 154.05 192.17 255.99 261.67 269.19],[  1.   4.   9.  18. 364.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_171.laz,CON_A01,26378061,290029,249990.0001001071,0.2499900001001071,105.51646461633287,1.1601624060316793,0.010995084134501017,"{2: 290029, 3: 665802, 4: 1243122, 5: 24179108}","{1: 10629893, 2: 15748168}","{1: 2403871, 2: 16462912, 3: 7511278}",0,0,[197.87 210.19 221.52 287.32 370.74 393.78 411.97],[1.000e+00 8.000e+00 2.600e+01 7.400e+01 4.091e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_159.laz,CON_A01,16573443,454127,249990.0001001071,0.2499900001001071,66.29642383040624,1.8165806624990894,0.027400884656253986,"{2: 454127, 3: 1863243, 4: 2391116, 5: 11864957}","{1: 9037950, 2: 7535493}","{1: 3620811, 2: 10833797, 3: 2118835}",0,0,[ 90.78  95.6  101.23 122.   140.32 144.93 150.27],[1.000e+00 4.000e+00 9.000e+00 1.600e+01 4.089e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_213.laz,CON_A01,12096756,196073,249990.0001001071,0.2499900001001071,48.38895953900524,0.7843233726208395,0.016208725711256804,"{2: 196073, 3: 384908, 4: 599226, 5: 10916549}","{1: 7068481, 2: 5028275}","{1: 3325111, 2: 7484699, 3: 1286946}",0,0,[130.51 134.96 142.64 178.87 220.9  227.58 239.05],[1.000e+00 4.000e+00 9.000e+00 1.700e+01 4.088e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_207.laz,CON_A01,18620423,348674,249990.0001001071,0.2499900001001071,74.4846713570285,1.3947517895130823,0.01872535333918032,"{2: 348674, 3: 1218947, 4: 1842840, 5: 15209962}","{1: 10043385, 2: 8577038}","{1: 4113238, 2: 11859368, 3: 2647817}",0,0,[ 94.01  97.23 104.65 141.51 174.16 180.3  190.06],[1.000e+00 4.000e+00 1.000e+01 1.800e+01 1.031e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_13.laz,CON_A01,26419800,287284,249990.0001001071,0.2499900001001071,105.68342729477314,1.1491819668185077,0.010873814336217534,"{2: 287284, 3: 813734, 4: 1456138, 5: 23862644}","{1: 11488012, 2: 14931788}","{1: 3251197, 2: 16469221, 3: 6699382}",0,0,[138.14 141.57 148.86 183.29 229.26 242.83 261.98],[1.000e+00 7.000e+00 2.200e+01 5.500e+01 4.087e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_12.laz,CON_A01,29068439,403423,249990.0001001071,0.2499900001001071,116.2784070897224,1.6137565496157906,0.013878385420008278,"{2: 403423, 3: 1875008, 4: 3961430, 5: 22828578}","{1: 13877457, 2: 15190982}","{1: 5053155, 2: 17668361, 3: 6346923}",0,0,[128.23 131.71 135.51 181.52 258.02 271.59 298.79],[1.000e+00 8.000e+00 2.300e+01 5.400e+01 4.091e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_206.laz,CON_A01,16616629,455098,249990.0001001071,0.2499900001001071,66.46917474037346,1.8204648178637486,0.02738810621576735,"{2: 455098, 3: 1804843, 4: 1516291, 5: 12840397}","{1: 8843894, 2: 7772735}","{1: 3346387, 2: 10996982, 3: 2273260}",0,0,[ 90.58  96.92 103.26 123.19 141.65 148.81 164.26],[1.000e+00 4.000e+00 8.000e+00 1.500e+01 4.089e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_212.laz,CON_A01,21639107,338569,249990.0001001071,0.2499900001001071,86.5598903609534,1.3543301726645942,0.015646163217363823,"{2: 338569, 3: 982644, 4: 1464365, 5: 18853529}","{1: 10634109, 2: 11004998}","{1: 3662316, 2: 13955849, 3: 4020942}",0,0,[ 21.42 114.5  123.51 182.31 246.22 259.01 282.17],[1.000e+00 4.000e+00 1.000e+01 2.000e+01 4.085e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_158.laz,CON_A01,171081,2379,3443.6220000148037,0.0034436220000148036,49.68053984997905,0.6908423746827536,0.013905693794167675,"{2: 2379, 3: 7705, 4: 5563, 5: 155434}","{1: 65095, 2: 105986}","{1: 12372, 2: 106129, 3: 52580}",0,0,[261.51 263.54 264.92 276.16 293.12 296.03 297.83],[  1.   8.  24.  65. 224.],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_170.laz,CON_A01,19701439,417137,249990.0001001071,0.2499900001001071,78.80890832477566,1.6686147439215961,0.021172920414595096,"{2: 417137, 3: 1256246, 4: 1846220, 5: 16181836}","{1: 10083693, 2: 9617746}","{1: 3739782, 2: 12697016, 3: 3264641}",0,0,[100.37 104.69 114.76 154.22 186.21 195.14 206.72],[1.000e+00 4.000e+00 9.000e+00 1.800e+01 3.625e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
CON_A01_2015_LAS_164.laz,CON_A01,16495148,322833,249990.0001001071,0.2499900001001071,65.98323130283055,1.2913836548290865,0.01957139153889374,"{2: 322833, 3: 927532, 4: 991741, 5: 14253042}","{1: 8934404, 2: 7560744}","{1: 3708620, 2: 10450309, 3: 2336219}",0,0,[109.43 112.81 117.2  139.15 181.02 188.58 205.5 ],[1.000e+00 4.000e+00 9.000e+00 1.700e+01 4.089e+03],"{'mean': np.float64(0.0), 'max': np.int8(0), 'min': np.int8(0), 'p95': np.float64(0.0)}",0.0,0
